"与五郎寿司本店",38.265356,140.869645
"リカネスト",38.263663,140.869488
"馬刺し（きふく）",38.26376,140.869944
"はらみや福光",38.26525,140.869864
"ツルハドラッグ",38.265208,140.870206
"ツルハドラッグ",38.265008,140.870188
"仙台かき徳",38.264783,140.870396
"仙台っ子ラーメン",38.265123,140.869933
"さい藤",38.264696,140.869864
"焼肉 食楽",38.264737,140.86992
"太左衛門",38.265282,140.869325
"グラディオ",38.264926,140.869433
"四葉",38.265345,140.86965
"てしごと是歩",38.264596,140.870144
